Neighborhood,Venue,Venue Latitude,Venue Longitude,Venue Category
Oberföhring,clever fit Unterföhring,48.17728814544318,11.634720063280025,Gym / Fitness Center
Oberföhring,Dream-Bowl Palace,48.174993015616955,11.638078677283804,Bowling Alley
Oberföhring,Ristorante Caruso,48.173040802453166,11.636401959276897,Italian Restaurant
Oberföhring,dm-drogerie markt,48.17820947322073,11.632593986040774,Drugstore
Oberföhring,Freisinger Hof Hotel Munich,48.17422826884451,11.629311508318803,Hotel
Oberföhring,Bäckerei Kistenpfennig,48.172082260433584,11.636203653233295,Bakery
Oberföhring,Dimos Griechisches Restaurant,48.17285691166225,11.636534458481252,Greek Restaurant
Oberföhring,Rewe City Unterföhring,48.178378,11.633059,Grocery Store
Oberföhring,MediaMarkt,48.17812730162498,11.633389592170715,Electronics Store
Oberföhring,Gourmet Ecke,48.178548018535935,11.635908780793546,Doner Restaurant
Oberföhring,Marktkauf,48.17766371,11.63657975,Big Box Store
Oberföhring,Verve!,48.17479513979436,11.639682209989907,Lounge
Oberföhring,EDEKA Linzmair,48.17286277687318,11.635746505100792,Supermarket
Oberföhring,DAS FUTTERHAUS,48.1777965,11.6332665,Pet Store
Oberföhring,Kulis Bar,48.172833541621486,11.635734234352935,Bar
Oberföhring,H St. Emmeram,48.176139,11.631402,Tram Station
Oberföhring,Zoo&Co,48.17824406857226,11.635358786117699,Pet Store
Oberföhring,Wöhrl,48.17910356513756,11.631195192914001,Clothing Store
Oberföhring,FeringaFit,48.17839223015415,11.635435456950079,Gym / Fitness Center
Oberföhring,Feringa's Pasta & Cafébar,48.178668214203796,11.633105286276676,Italian Restaurant
Oberföhring,Feringapark Hotel,48.17893571650136,11.631903648376465,Hotel
Oberföhring,Tretter Schuhe,48.178486174373695,11.63099581120009,Shoe Store
Oberföhring,H Feringastraße,48.17967013698962,11.631200488121614,Bus Stop
Oberföhring,hagebaumarkt,48.17958908966572,11.633105270269095,Hardware Store
Oberföhring,SportScheck Anlage Socca5,48.179667827512375,11.630165685680309,Soccer Field
Alte Heide-Hirschau,Allianz Sportzentrum,48.17553337141908,11.608343474576232,Athletics & Sports
Alte Heide-Hirschau,Joggingstrecke Englischer Garten Nord,48.177117044484554,11.60860401890104,Track
Alte Heide-Hirschau,Neues Amphitheater,48.173516249772476,11.612132095896465,Indie Theater
Alte Heide-Hirschau,Sportarena BayernLB,48.17033644196458,11.603035358537646,Stadium
Obermenzing-81245,EDEKA Höltkemeyer,48.1610832355466,11.44477128982544,Supermarket
Obermenzing-81245,Bienen-Apotheke Obermenzing,48.160903121188845,11.444679763229374,Pharmacy
Obermenzing-81245,Backstube Wünsche,48.16008797969374,11.445917910013097,Bakery
Obermenzing-81245,H Polkostraße,48.16008437618851,11.445913197800953,Bus Stop
Obermenzing-81245,Betriebswerk München-Pasing West,48.16027671860963,11.43663400535723,Train Station
Allach-Untermenzing,Bishofsmais,48.189074,11.451343,Ski Area
Allach-Untermenzing,Franz-Albert-Park,48.19121304405401,11.455887354851049,Park
Allach-Untermenzing,Sicily Ristorante,48.194402,11.452755,Italian Restaurant
Allach-Untermenzing,Stein Denkmal für Lager III,48.192727,11.447315,Memorial Site
Allach-Untermenzing,Naherholungsgebiet Allach,48.1919320849685,11.44646112756036,Dog Run
Freimann,DAV Kletter- und Boulderzentrum München-Nord,48.20677391552404,11.617842697767426,Rock Climbing Spot
Freimann,Berliner Bär,48.20394020108593,11.620681285858154,Outdoor Sculpture
Freimann,Arena Treff,48.20449599656885,11.6151095406206,Pub
Freimann,Bezirkssportanlage Freimann,48.204091485146975,11.615086482429094,Soccer Field
Freimann,Grillwerk,48.2038559470173,11.618481516770325,Snack Place
Freimann,U Kieferngarten,48.203450169940695,11.612941723420676,Metro Station
Freimann,AS München-Fröttmaning Süd (73),48.20608,11.621818,Intersection
Freimann,Equilaland,48.209402943372496,11.618288755416868,Stables
Freimann,Hotel Arena,48.204056,11.610805,Hotel
Freimann,Gasthaus Bock,48.204169,11.610682,German Restaurant
Freimann,H Kieferngarten,48.20250545768284,11.612629915725467,Bus Stop
Maxvorstadt-80333,NS-Dokumentationszentrum,48.14531493652586,11.56758427619934,History Museum
Maxvorstadt-80333,Königsplatz,48.14590269605444,11.565099067039846,Plaza
Maxvorstadt-80333,Staatliches Museum Ägyptischer Kunst,48.14726961267973,11.568494201498734,History Museum
Maxvorstadt-80333,Karolinenplatz,48.144805607713835,11.569361392077441,Plaza
Maxvorstadt-80333,Rooftop Bar TU München,48.148311,11.568174,Roof Deck
Maxvorstadt-80333,Vorhoelzer Forum,48.14833025949782,11.567714192451895,Event Space
Maxvorstadt-80333,Pinakothek der Moderne,48.14710902914007,11.572229666976487,Art Museum
Maxvorstadt-80333,Hoiz Neo-Brasserie,48.142824125380656,11.567467474192506,Restaurant
Maxvorstadt-80333,Staatliche Antikensammlungen,48.14536810028987,11.564966081517797,History Museum
Maxvorstadt-80333,Glyptothek,48.146205006017794,11.565613520577168,History Museum
Maxvorstadt-80333,Alte Pinakothek,48.14823942183238,11.56992075827183,Art Museum
Maxvorstadt-80333,Café im Vorhoelzer Forum,48.14841272862209,11.567786220958007,Café
Maxvorstadt-80333,Von&Zu,48.14788490114521,11.565157718365803,Café
Maxvorstadt-80333,Städtische Galerie im Lenbachhaus,48.14676098325046,11.563528776168823,Art Museum
Maxvorstadt-80333,Hochschule für Musik und Theater,48.14582308750209,11.56724413132225,Music School
Maxvorstadt-80333,BaalBek,48.14370809403589,11.56415923085597,Middle Eastern Restaurant
Maxvorstadt-80333,Rote Sonne,48.14204372405476,11.570031719670737,Music Venue
Maxvorstadt-80333,Conti Restaurant,48.14300833387616,11.570299516915684,Restaurant
Maxvorstadt-80333,Maximiliansplatz,48.141935896251276,11.57137155532837,Park
Maxvorstadt-80333,Propyläen,48.14611110852273,11.564214048719478,Monument / Landmark
Maxvorstadt-80333,Lenbachs & Söhne,48.141773442809345,11.571239569426293,Bar
Maxvorstadt-80333,benko,48.1488,11.56564,Café
Maxvorstadt-80333,Kino Open Air Am Königsplatz,48.14575925443348,11.565009193442036,Movie Theater
Maxvorstadt-80333,Hans im Glück - Burgergrill,48.14398275249033,11.562763531742299,Burger Joint
Maxvorstadt-80333,Neue Pinakothek,48.149311,11.571069,Art Museum
Maxvorstadt-80333,Cafe Luitpold,48.14313591326277,11.574685226616356,Café
Maxvorstadt-80333,Lucky Who,48.143706803146614,11.574180773748532,Cocktail Bar
Maxvorstadt-80333,Bob Beaman,48.14561342118684,11.574904727526425,Nightclub
Maxvorstadt-80333,HEART Restaurant & Bar,48.14081188652011,11.56736433506012,Bar
Maxvorstadt-80333,Cyclo,48.14878280448905,11.572155040855144,Vietnamese Restaurant
Maxvorstadt-80333,Dominique,48.143455,11.574724,French Restaurant
Maxvorstadt-80333,Lenbachplatz,48.14078540605002,11.568378749230645,Plaza
Maxvorstadt-80333,Café in der Glyptothek,48.1467399597168,11.565926551818848,Café
Maxvorstadt-80333,Park Café,48.142073613089785,11.564468995438657,German Restaurant
Maxvorstadt-80333,Platz der Opfer des Nationalsozialismus,48.14309264130808,11.573978065784626,Plaza
Maxvorstadt-80333,Call Me Drella,48.14251337966746,11.570608085177303,Nightclub
Maxvorstadt-80333,Wiese an den Pinakotheken,48.1488794736397,11.570088664282641,Field
Maxvorstadt-80333,Crazy Bean,48.14705198736079,11.566589969397256,Café
Maxvorstadt-80333,Wittelsbacher Brunnen,48.14125576591498,11.569129228591919,Fountain
Maxvorstadt-80333,Schaustelle,48.146510850982025,11.57258513094547,Museum
Maxvorstadt-80333,Paläontologisches Museum,48.14801557179841,11.563698305441747,History Museum
Maxvorstadt-80333,Minna Thiel,48.147009795753604,11.569557709550041,Beer Garden
Maxvorstadt-80333,der tu film,48.14808620922302,11.567824030634087,Movie Theater
Maxvorstadt-80333,Städtische Galerie im Kunstbau,48.145930634335336,11.563524815632208,Art Gallery
Maxvorstadt-80333,Burger & Lobster Bank,48.14143423858997,11.572108046612355,Burger Joint
Maxvorstadt-80333,Coffee Planet,48.144271114335865,11.562484684061094,Café
Maxvorstadt-80333,Café Kreutzkamm,48.140902155747135,11.569251608959895,Café
Maxvorstadt-80333,ELLA,48.146443471902415,11.563521112653147,Italian Restaurant
Maxvorstadt-80333,Museum Reich der Kristalle,48.14787376747993,11.572327357363248,Museum
Maxvorstadt-80333,Brasserie Tresznjewski,48.14901395160987,11.57198802400802,Café
Maxvorstadt-80333,Lipperts Friseure L2,48.140935572410356,11.567260648249894,Salon / Barbershop
Maxvorstadt-80333,La Nuit - Discotheque,48.14188915454305,11.572070095805294,Nightclub
Maxvorstadt-80333,Lenbach,48.14175365786086,11.567695891191281,Mediterranean Restaurant
Maxvorstadt-80333,089 bar,48.14204585765808,11.570001166265454,Nightclub
Maxvorstadt-80333,Pacha,48.14208814467902,11.569734163314525,Nightclub
Maxvorstadt-80333,Café Klenze,48.14799602881024,11.570228790599884,Café
Maxvorstadt-80333,Hotel Marienbad,48.14389,11.56751,Hotel
Maxvorstadt-80333,Sweet,48.142254,11.568445,Nightclub
Maxvorstadt-80333,Café der Moderne,48.14714431762695,11.572304725646973,Café
Maxvorstadt-80333,H Pinakotheken,48.14875102054186,11.571822166442871,Tram Station
Maxvorstadt-80333,Audimax StuCafé,48.14924411873179,11.567300331090037,Café
Maxvorstadt-80333,H Lenbachplatz,48.1409250326319,11.568496969400762,Tram Station
Maxvorstadt-80333,Därr Expeditions GmbH,48.14884897773222,11.57225922947405,Sporting Goods Shop
Neuperlach,Ostpark,48.113248051811034,11.637396812438965,Park
Neuperlach,PENNY,48.10936328,11.63985303,Supermarket
Neuperlach,Spielplatz hinter dem MichaeliGarten,48.113214654043816,11.638566564570176,Playground
Neuperlach,Domino's,48.1068227343508,11.64407889174178,Pizza Place
Neuperlach,Backzauber Café,48.107515157489736,11.645455428347994,Bakery
Neuperlach,U Quiddestraße,48.10872,11.646518,Metro Station
Neuperlach,SV Neuperlach eV Sportcenter,48.1076212802398,11.635006878390039,Gym
Neuperlach,H Quiddestraße,48.10922212815494,11.646771430470507,Bus Stop
Neuperlach,ALDI SÜD,48.10685030381495,11.64513046879879,Supermarket
Neuperlach,Sunny Plus Apotheke,48.107076455218106,11.645518191117652,Pharmacy
Industriebezirk,Biotop,48.19199646722662,11.481065601110458,Nature Preserve
Industriebezirk,Bienenfleiss Getränke Lieferservice,48.195181,11.486261,Beer Store
Ramersdorf,Thessaloniki,48.12154854454176,11.599192043564,Greek Restaurant
Ramersdorf,ELEMENTS,48.11707047097351,11.60183846012405,Gym / Fitness Center
Ramersdorf,ALDI SÜD,48.12086269902089,11.60207327410229,Supermarket
Ramersdorf,Stefan Sport Center,48.1217414603133,11.606446285226108,Gym
Ramersdorf,Tanzschulen Circulo,48.12419622717027,11.602222241547482,Dance Studio
Ramersdorf,Crown's Club,48.121776060114016,11.606357505840355,Nightclub
Ramersdorf,Upside East,48.12227731310194,11.606374697572909,Lounge
Ramersdorf,Hans im Glück - Burgergrill,48.12024273174168,11.603083655111165,Burger Joint
Ramersdorf,Ciao Ristorante Pizzeria,48.119327,11.59993,Italian Restaurant
Ramersdorf,REWE City,48.11714013316749,11.601836909528505,Supermarket
Ramersdorf,Red Coffee,48.12114759730822,11.60627454519474,Coffee Shop
Ramersdorf,Crowns Restaurant Day,48.12177031053199,11.606371725460628,Restaurant
Ramersdorf,Thai-Restaurant Orchid,48.12125862939505,11.606001522833877,Asian Restaurant
Ramersdorf,Volkssternwarte München,48.121871814544754,11.60696815055517,Planetarium
Ramersdorf,V-Markt,48.121189404151394,11.597876209778995,Supermarket
Ramersdorf,Wienerwald,48.12093212867901,11.607298573765236,Fried Chicken Joint
Ramersdorf,Bäckerei Traublinger,48.1198123469634,11.607703600270348,Bakery
St. Vinzenz,Leibspeis,48.15076380800095,11.541911129412844,German Restaurant
St. Vinzenz,Trattoria Bellini,48.15105587062783,11.540812096561407,Trattoria/Osteria
St. Vinzenz,il Melograno,48.14950128315574,11.541638979285795,Italian Restaurant
St. Vinzenz,Genussmeisterei Neuhausen,48.149445,11.542665,Food & Drink Shop
St. Vinzenz,dm-drogerie markt,48.14995013119901,11.544366367298153,Drugstore
St. Vinzenz,Butter,48.14985261085338,11.54037300135068,Café
St. Vinzenz,Tanpopo,48.1491314290656,11.54598955084444,Café
St. Vinzenz,An An,48.148963,11.542872,Vietnamese Restaurant
St. Vinzenz,Oanh,48.15014908850539,11.545292125043904,Vietnamese Restaurant
St. Vinzenz,Hans im Glück - Burgergrill,48.14972490333483,11.546644787599272,Burger Joint
St. Vinzenz,Pizza Verde,48.14902,11.54437,Pizza Place
St. Vinzenz,Osteria Mugolone,48.14876782314643,11.545483558649442,Trattoria/Osteria
St. Vinzenz,Feinkost Grasso,48.14895118094016,11.545812797631969,Italian Restaurant
St. Vinzenz,Chopan,48.14831364208111,11.543425692223721,Afghan Restaurant
St. Vinzenz,Café Neuhausen,48.150363,11.538285,Café
St. Vinzenz,Anestis Parea,48.15092967075619,11.540913130510575,Greek Restaurant
St. Vinzenz,basic,48.149842112659854,11.546943452398908,Organic Grocery
St. Vinzenz,Zauberberg,48.153066,11.540603,Restaurant
St. Vinzenz,Phó - Flavour of Vietnam,48.149604328168756,11.54823347052572,Vietnamese Restaurant
St. Vinzenz,Pfefferkorn,48.14899555270752,11.538893281544402,Steakhouse
St. Vinzenz,Woyo Club,48.15039603747876,11.54821247308081,Yoga Studio
St. Vinzenz,La Mucca Pazza,48.151415525082356,11.541629365567065,Italian Restaurant
St. Vinzenz,Rüen Thong,48.15101410125262,11.54880055894506,Thai Restaurant
St. Vinzenz,Restaurant Athene,48.14931547438363,11.548675912056087,Greek Restaurant
St. Vinzenz,Kam Lung,48.1498788814021,11.53930185652298,Chinese Restaurant
St. Vinzenz,Ristorante Medici,48.14968909202803,11.548115267871701,Italian Restaurant
St. Vinzenz,Marbella Tapas-Bar,48.154393853555895,11.5409721871281,Tapas Restaurant
St. Vinzenz,Il Galeone,48.151484625343926,11.538855150472136,Italian Restaurant
St. Vinzenz,Cesar Markt,48.14903001654008,11.544763851753135,Grocery Store
St. Vinzenz,Taj Mahal,48.151609429554796,11.537287987213604,Indian Restaurant
St. Vinzenz,Ristorante Ischia Pulcinella,48.15179422133679,11.541663790168407,Italian Restaurant
St. Vinzenz,'S Maillinger,48.14927333548242,11.546120982966984,German Restaurant
St. Vinzenz,New Orly,48.1492205855387,11.53882441043506,Hotel
St. Vinzenz,Lidl,48.1495545,11.5443564,Supermarket
St. Vinzenz,Mello's Kebaphaus,48.14891722924374,11.545724881943455,Doner Restaurant
St. Vinzenz,Hotel Nymphenburg,48.15149810312134,11.537875801993357,Hotel
St. Vinzenz,Arcona Living,48.151683629028284,11.537580925317052,Hotel
St. Vinzenz,Little Asia,48.1492947250584,11.549214927602069,Asian Restaurant
St. Vinzenz,Wassermann Neuhausen,48.148422423127194,11.542910718225494,German Restaurant
St. Vinzenz,Bavaria Bowling,48.15167235558734,11.545194308405133,Bowling Alley
St. Vinzenz,Kumasan,48.14932760211307,11.542987718486799,Japanese Restaurant
St. Vinzenz,Weinwirtschaft,48.15251035815603,11.537821464842501,German Restaurant
St. Vinzenz,Hotel Orly,48.149225912592726,11.538908401469444,Hotel
Schwabing-Ost-80801,Lorenzo Corno,48.15997203156093,11.579918688225247,Ice Cream Shop
Schwabing-Ost-80801,The Hutong Club,48.15781347934844,11.579226530301646,Asian Restaurant
Schwabing-Ost-80801,LAVIN'S Cafe,48.157983,11.578633,Breakfast Spot
Schwabing-Ost-80801,Kreta Grill,48.15857886929274,11.574863984772334,Cretan Restaurant
Schwabing-Ost-80801,Caffè Conte,48.15851955381291,11.583149010081337,Café
Schwabing-Ost-80801,Cotidiano Schwabing,48.15965826635168,11.583110135483304,Breakfast Spot
Schwabing-Ost-80801,Kaisergarten,48.16105911757611,11.581346884427823,German Restaurant
Schwabing-Ost-80801,KULT by Samuel Sohebi,48.15991195068104,11.580690306072208,Boutique
Schwabing-Ost-80801,Anh-Thu,48.156239143708945,11.575981459616393,Vietnamese Restaurant
Schwabing-Ost-80801,Cochinchina,48.16100304940134,11.582133902995716,Vietnamese Restaurant
Schwabing-Ost-80801,Tagescafe Schwabing,48.16017911590982,11.577066679098873,Café
Schwabing-Ost-80801,Gelato Bartu,48.16088601190847,11.58309636715156,Ice Cream Shop
Schwabing-Ost-80801,Trattoria da Pino,48.16028056312753,11.582075421259267,Trattoria/Osteria
Schwabing-Ost-80801,Hostarìa Rò e Bunì,48.16110753115949,11.577533690943111,Italian Restaurant
Schwabing-Ost-80801,Standl 20,48.156844,11.574296,Coffee Shop
Schwabing-Ost-80801,Elisabethplatz,48.15784143161095,11.574952922216022,Plaza
Schwabing-Ost-80801,Münchner Boulangerie,48.158759276812965,11.57474379174134,Bakery
Schwabing-Ost-80801,La Tazza D'Oro,48.15983925832591,11.582580491040696,Italian Restaurant
Schwabing-Ost-80801,Biervana,48.1605050477003,11.573896679681138,Beer Store
Schwabing-Ost-80801,Elisabethmarkt,48.15710543224556,11.574275214822634,Farmers Market
Schwabing-Ost-80801,Georgenhof,48.15474570959424,11.579067719549219,German Restaurant
Schwabing-Ost-80801,Garbo Bar Pizzeria,48.161166861365075,11.575680961534916,Pizza Place
Schwabing-Ost-80801,TH Café,48.155100645208464,11.576361929320239,Café
Schwabing-Ost-80801,Reed,48.1596,11.583946,Café
Schwabing-Ost-80801,Arts 'n' Boards,48.16141542659553,11.57479117976864,Restaurant
Schwabing-Ost-80801,Donuts & Candies,48.15495483392071,11.575446474150139,Donut Shop
Schwabing-Ost-80801,Lemar,48.161736586098094,11.574877062743548,Afghan Restaurant
Schwabing-Ost-80801,Be Thai Style,48.16301012092025,11.579840194869801,Thai Restaurant
Schwabing-Ost-80801,Leo's Sports Club,48.155217464203986,11.583176842745006,Gym
Schwabing-Ost-80801,Flying Tiger,48.157791708751525,11.584635574904661,Gift Shop
Schwabing-Ost-80801,Ristorante TIRA tardi,48.15700021163415,11.575771083769435,Italian Restaurant
Schwabing-Ost-80801,necado KAFFEELADEN,48.16047619551366,11.573227474953038,Coffee Shop
Schwabing-Ost-80801,NineOFive,48.162631,11.580865,Pizza Place
Schwabing-Ost-80801,Casa Sarda Stand 13,48.156674,11.573774,Italian Restaurant
Schwabing-Ost-80801,Eiscafe Trampolin - La casa del gelato,48.15882804966107,11.574822747172526,Ice Cream Shop
Schwabing-Ost-80801,Piatsa,48.15874757809692,11.585115180419091,Greek Restaurant
Schwabing-Ost-80801,Honghong Noodles,48.159416,11.585726,Noodle House
Schwabing-Ost-80801,Block House,48.155963966311,11.584022654393646,Steakhouse
Schwabing-Ost-80801,The Keg Bar,48.15808,11.58553,Bar
Schwabing-Ost-80801,Pony und Kleid,48.158467420154686,11.584120256750376,Salon / Barbershop
Schwabing-Ost-80801,Salzkruste,48.15526650183382,11.574742734926456,Mediterranean Restaurant
Schwabing-Ost-80801,Blue Nile 2,48.16194315658608,11.57477752528573,Ethiopian Restaurant
Schwabing-Ost-80801,Sobi Cocoa,48.155055487100476,11.575617681392046,Café
Schwabing-Ost-80801,Le Florida,48.15519358,11.57591725,Gastropub
Schwabing-Ost-80801,Wintergarten,48.15721727423146,11.574731504327293,Beer Garden
Schwabing-Ost-80801,Black Bean - The Coffee Company,48.162736,11.57691,Coffee Shop
Schwabing-Ost-80801,EDEKA Schlieker,48.16246443080468,11.57853841781616,Supermarket
Schwabing-Ost-80801,Cordial,48.15775216054574,11.573700590443071,Breakfast Spot
Schwabing-Ost-80801,HQ-WOK,48.15805770656054,11.585175847203232,Asian Restaurant
Schwabing-Ost-80801,dean&david,48.15824032614686,11.584955154676646,Salad Place
Schwabing-Ost-80801,Masquerade Shisha Bar Schwabing München,48.15789,11.58444,Bar
Schwabing-Ost-80801,Gino & Favara's,48.15840666781286,11.585023254718989,Café
Schwabing-Ost-80801,Scheidegger Brauhaus,48.159338765193496,11.57250884754801,Beer Bar
Schwabing-Ost-80801,Kunst und Spiel,48.1575308869496,11.584944815403858,Arts & Crafts Store
Schwabing-Ost-80801,VIB Grill & Lounge,48.156854,11.584923,Churrascaria
Schwabing-Ost-80801,Starbucks,48.15890289076698,11.585309197856912,Coffee Shop
Schwabing-Ost-80801,Bachmaier Hofbräu,48.15802502538975,11.584985801430483,German Restaurant
Schwabing-Ost-80801,ICE GUERILLA,48.15716041791746,11.584201137646133,Ice Cream Shop
Schwabing-Ost-80801,dm-drogerie markt,48.157752340294465,11.58443143705938,Drugstore
Schwabing-Ost-80801,Bami House,48.15707187170908,11.584522503864948,Vietnamese Restaurant
Schwabing-Ost-80801,Zara,48.15889127071131,11.585170031101134,Clothing Store
Schwabing-Ost-80801,Bapas,48.15906504918262,11.585614085197449,Bavarian Restaurant
Schwabing-Ost-80801,Asahi Running Sushi,48.15829236772501,11.5843748794574,Sushi Restaurant
Schwabing-Ost-80801,Eiscafe Boulevard,48.158238,11.585051,Ice Cream Shop
Schwabing-Ost-80801,Bento Box,48.15682620529059,11.584561979090076,Japanese Restaurant
Schwabing-Ost-80801,Baci Grand Cafe,48.15882579724352,11.585239371253863,Café
Schwabing-Ost-80801,Packstation 115,48.1561055889638,11.583081626417565,Shipping Store
